seed_candidate_id,originating_seed_stage,original_candidate_id,source_page,anchor_id,surface_form,layer_code,voice_code,source_id,expression_mode_code,original_decision,confidence_label,relevance_label,reconstruction_status,reconciliation_status,originating_report,provenance_status,provenance_note
FT-SEED-R1-1842-B-03,INITIAL_180,1842-B-03,5,FT-A1842,meteorological observations,B,NOT_ANNOTATED_IN_SOURCE,"E1842-1,2",NOT_ANNOTATED_IN_SOURCE,CONFIDENCE=Strong;CARRY_FORWARD=Yes,Strong,Yes,RECONSTRUCTED_FROM_REPORT,RETAIN,Fear of Temperature_ Historical Lexical Discovery and Anchor Validation.pdf,RECONSTRUCTED_FROM_REPORT,Original candidate ID and row fields reconstructed from the compact narrative PDF table; this is not the missing original structured record.
FT-SEED-R1-1842-B-04,INITIAL_180,1842-B-04,5,FT-A1842,weather,B,NOT_ANNOTATED_IN_SOURCE,E1842-3,NOT_ANNOTATED_IN_SOURCE,CONFIDENCE=Strong;CARRY_FORWARD=Yes,Strong,Yes,RECONSTRUCTED_FROM_REPORT,RETAIN,Fear of Temperature_ Historical Lexical Discovery and Anchor Validation.pdf,RECONSTRUCTED_FROM_REPORT,Original candidate ID and row fields reconstructed from the compact narrative PDF table; this is not the missing original structured record.
FT-SEED-R1-1842-B-05,INITIAL_180,1842-B-05,5,FT-A1842,atmosphere,B,NOT_ANNOTATED_IN_SOURCE,E1842-1,NOT_ANNOTATED_IN_SOURCE,CONFIDENCE=Strong;CARRY_FORWARD=Yes,Strong,Yes,RECONSTRUCTED_FROM_REPORT,RETAIN,Fear of Temperature_ Historical Lexical Discovery and Anchor Validation.pdf,RECONSTRUCTED_FROM_REPORT,Original candidate ID and row fields reconstructed from the compact narrative PDF table; this is not the missing original structured record.
FT-SEED-R1-1842-B-06,INITIAL_180,1842-B-06,5,FT-A1842,seasons,B,NOT_ANNOTATED_IN_SOURCE,E1842-1,NOT_ANNOTATED_IN_SOURCE,CONFIDENCE=Strong;CARRY_FORWARD=Yes,Strong,Yes,RECONSTRUCTED_FROM_REPORT,RETAIN,Fear of Temperature_ Historical Lexical Discovery and Anchor Validation.pdf,RECONSTRUCTED_FROM_REPORT,Original candidate ID and row fields reconstructed from the compact narrative PDF table; this is not the missing original structured record.
FT-SEED-R1-1842-B-07,INITIAL_180,1842-B-07,6,FT-A1842,climatic influences,B,NOT_ANNOTATED_IN_SOURCE,E1842-6,NOT_ANNOTATED_IN_SOURCE,CONFIDENCE=Weak;CARRY_FORWARD=No,Weak,No,RECONSTRUCTED_FROM_REPORT,EXCLUDE,Fear of Temperature_ Historical Lexical Discovery and Anchor Validation.pdf,RECONSTRUCTED_FROM_REPORT,Original candidate ID and row fields reconstructed from the compact narrative PDF table; this is not the missing original structured record.
FT-SEED-R1-1842-B-08,INITIAL_180,1842-B-08,6,FT-A1842,change of climate,B,NOT_ANNOTATED_IN_SOURCE,E1842-5,NOT_ANNOTATED_IN_SOURCE,CONFIDENCE=Moderate;CARRY_FORWARD=Conditional,Moderate,Conditional,RECONSTRUCTED_FROM_REPORT,UNRESOLVED,Fear of Temperature_ Historical Lexical Discovery and Anchor Validation.pdf,RECONSTRUCTED_FROM_REPORT,Original candidate ID and row fields reconstructed from the compact narrative PDF table; this is not the missing original structured record.
FT-SEED-R1-1842-C-01,INITIAL_180,1842-C-01,6,FT-A1842,fear,C,NOT_ANNOTATED_IN_SOURCE,E1842-3,NOT_ANNOTATED_IN_SOURCE,CONFIDENCE=Moderate;CARRY_FORWARD=Conditional,Moderate,Conditional,RECONSTRUCTED_FROM_REPORT,UNRESOLVED,Fear of Temperature_ Historical Lexical Discovery and Anchor Validation.pdf,RECONSTRUCTED_FROM_REPORT,Original candidate ID and row fields reconstructed from the compact narrative PDF table; this is not the missing original structured record.
FT-SEED-R1-1842-C-02,INITIAL_180,1842-C-02,6,FT-A1842,alarm,C,NOT_ANNOTATED_IN_SOURCE,E1842-1–3,NOT_ANNOTATED_IN_SOURCE,CONFIDENCE=Weak;CARRY_FORWARD=No,Weak,No,RECONSTRUCTED_FROM_REPORT,EXCLUDE,Fear of Temperature_ Historical Lexical Discovery and Anchor Validation.pdf,RECONSTRUCTED_FROM_REPORT,Original candidate ID and row fields reconstructed from the compact narrative PDF table; this is not the missing original structured record.
FT-SEED-R1-1842-C-03,INITIAL_180,1842-C-03,6,FT-A1842,anxiety,C,NOT_ANNOTATED_IN_SOURCE,E1842-1–3,NOT_ANNOTATED_IN_SOURCE,CONFIDENCE=Weak;CARRY_FORWARD=No,Weak,No,RECONSTRUCTED_FROM_REPORT,EXCLUDE,Fear of Temperature_ Historical Lexical Discovery and Anchor Validation.pdf,RECONSTRUCTED_FROM_REPORT,Original candidate ID and row fields reconstructed from the compact narrative PDF table; this is not the missing original structured record.
FT-SEED-R1-1842-C-04,INITIAL_180,1842-C-04,6,FT-A1842,apprehension,C,NOT_ANNOTATED_IN_SOURCE,E1842-1–3,NOT_ANNOTATED_IN_SOURCE,CONFIDENCE=Weak;CARRY_FORWARD=No,Weak,No,RECONSTRUCTED_FROM_REPORT,EXCLUDE,Fear of Temperature_ Historical Lexical Discovery and Anchor Validation.pdf,RECONSTRUCTED_FROM_REPORT,Original candidate ID and row fields reconstructed from the compact narrative PDF table; this is not the missing original structured record.
FT-SEED-R1-1842-C-05,INITIAL_180,1842-C-05,6,FT-A1842,dread,C,NOT_ANNOTATED_IN_SOURCE,E1842-1–3,NOT_ANNOTATED_IN_SOURCE,CONFIDENCE=Weak;CARRY_FORWARD=No,Weak,No,RECONSTRUCTED_FROM_REPORT,EXCLUDE,Fear of Temperature_ Historical Lexical Discovery and Anchor Validation.pdf,RECONSTRUCTED_FROM_REPORT,Original candidate ID and row fields reconstructed from the compact narrative PDF table; this is not the missing original structured record.
FT-SEED-R1-1842-C-06,INITIAL_180,1842-C-06,7,FT-A1842,distress,C,NOT_ANNOTATED_IN_SOURCE,E1842-3,NOT_ANNOTATED_IN_SOURCE,CONFIDENCE=Weak;CARRY_FORWARD=No,Weak,No,RECONSTRUCTED_FROM_REPORT,EXCLUDE,Fear of Temperature_ Historical Lexical Discovery and Anchor Validation.pdf,RECONSTRUCTED_FROM_REPORT,Original candidate ID and row fields reconstructed from the compact narrative PDF table; this is not the missing original structured record.
FT-SEED-R1-1842-C-07,INITIAL_180,1842-C-07,7,FT-A1842,relief,C,NOT_ANNOTATED_IN_SOURCE,"E1842-3,4",NOT_ANNOTATED_IN_SOURCE,CONFIDENCE=Weak;CARRY_FORWARD=Conditional,Weak,Conditional,RECONSTRUCTED_FROM_REPORT,UNRESOLVED,Fear of Temperature_ Historical Lexical Discovery and Anchor Validation.pdf,RECONSTRUCTED_FROM_REPORT,Original candidate ID and row fields reconstructed from the compact narrative PDF table; this is not the missing original structured record.
FT-SEED-R1-1842-D-01,INITIAL_180,1842-D-01,7,FT-A1842,danger,D,NOT_ANNOTATED_IN_SOURCE,E1842-1–4,NOT_ANNOTATED_IN_SOURCE,CONFIDENCE=Weak;CARRY_FORWARD=No,Weak,No,RECONSTRUCTED_FROM_REPORT,EXCLUDE,Fear of Temperature_ Historical Lexical Discovery and Anchor Validation.pdf,RECONSTRUCTED_FROM_REPORT,Original candidate ID and row fields reconstructed from the compact narrative PDF table; this is not the missing original structured record.
FT-SEED-R1-1842-D-02,INITIAL_180,1842-D-02,7,FT-A1842,serious importance,D,NOT_ANNOTATED_IN_SOURCE,E1842-3,NOT_ANNOTATED_IN_SOURCE,CONFIDENCE=Strong;CARRY_FORWARD=Conditional,Strong,Conditional,RECONSTRUCTED_FROM_REPORT,UNRESOLVED,Fear of Temperature_ Historical Lexical Discovery and Anchor Validation.pdf,RECONSTRUCTED_FROM_REPORT,Original candidate ID and row fields reconstructed from the compact narrative PDF table; this is not the missing original structured record.
FT-SEED-R1-1842-D-03,INITIAL_180,1842-D-03,7,FT-A1842,illness,D,NOT_ANNOTATED_IN_SOURCE,E1842-4,NOT_ANNOTATED_IN_SOURCE,CONFIDENCE=Moderate;CARRY_FORWARD=Conditional,Moderate,Conditional,RECONSTRUCTED_FROM_REPORT,UNRESOLVED,Fear of Temperature_ Historical Lexical Discovery and Anchor Validation.pdf,RECONSTRUCTED_FROM_REPORT,Original candidate ID and row fields reconstructed from the compact narrative PDF table; this is not the missing original structured record.
FT-SEED-R1-1842-D-04,INITIAL_180,1842-D-04,7,FT-A1842,death,D,NOT_ANNOTATED_IN_SOURCE,E1842-3,NOT_ANNOTATED_IN_SOURCE,CONFIDENCE=Strong;CARRY_FORWARD=Yes,Strong,Yes,RECONSTRUCTED_FROM_REPORT,RETAIN,Fear of Temperature_ Historical Lexical Discovery and Anchor Validation.pdf,RECONSTRUCTED_FROM_REPORT,Original candidate ID and row fields reconstructed from the compact narrative PDF table; this is not the missing original structured record.
FT-SEED-R1-1842-D-05,INITIAL_180,1842-D-05,8,FT-A1842,loss,D,NOT_ANNOTATED_IN_SOURCE,E1842-3,NOT_ANNOTATED_IN_SOURCE,CONFIDENCE=Strong;CARRY_FORWARD=Conditional,Strong,Conditional,RECONSTRUCTED_FROM_REPORT,UNRESOLVED,Fear of Temperature_ Historical Lexical Discovery and Anchor Validation.pdf,RECONSTRUCTED_FROM_REPORT,Original candidate ID and row fields reconstructed from the compact narrative PDF table; this is not the missing original structured record.
FT-SEED-R1-1842-D-06,INITIAL_180,1842-D-06,8,FT-A1842,damage,D,NOT_ANNOTATED_IN_SOURCE,E1842-3,NOT_ANNOTATED_IN_SOURCE,CONFIDENCE=Strong;CARRY_FORWARD=Conditional,Strong,Conditional,RECONSTRUCTED_FROM_REPORT,UNRESOLVED,Fear of Temperature_ Historical Lexical Discovery and Anchor Validation.pdf,RECONSTRUCTED_FROM_REPORT,Original candidate ID and row fields reconstructed from the compact narrative PDF table; this is not the missing original structured record.
FT-SEED-R1-1842-D-07,INITIAL_180,1842-D-07,8,FT-A1842,heat … caused the death,D,NOT_ANNOTATED_IN_SOURCE,E1842-3,NOT_ANNOTATED_IN_SOURCE,CONFIDENCE=Strong;CARRY_FORWARD=Yes,Strong,Yes,RECONSTRUCTED_FROM_REPORT,RETAIN,Fear of Temperature_ Historical Lexical Discovery and Anchor Validation.pdf,RECONSTRUCTED_FROM_REPORT,Original candidate ID and row fields reconstructed from the compact narrative PDF table; this is not the missing original structured record.
FT-SEED-R1-1938-A-01,INITIAL_180,1938-A-01,9,FT-A1938,temperature,A,NOT_ANNOTATED_IN_SOURCE,"E38-1,2",NOT_ANNOTATED_IN_SOURCE,CONFIDENCE=Strong;CARRY_FORWARD=Yes,Strong,Yes,RECONSTRUCTED_FROM_REPORT,RETAIN,Fear of Temperature_ Historical Lexical Discovery and Anchor Validation.pdf,RECONSTRUCTED_FROM_REPORT,Original candidate ID and row fields reconstructed from the compact narrative PDF table; this is not the missing original structured record.
FT-SEED-R1-1938-A-02,INITIAL_180,1938-A-02,9,FT-A1938,mean temperature,A,NOT_ANNOTATED_IN_SOURCE,E38-1,NOT_ANNOTATED_IN_SOURCE,CONFIDENCE=Strong;CARRY_FORWARD=Yes,Strong,Yes,RECONSTRUCTED_FROM_REPORT,RETAIN,Fear of Temperature_ Historical Lexical Discovery and Anchor Validation.pdf,RECONSTRUCTED_FROM_REPORT,Original candidate ID and row fields reconstructed from the compact narrative PDF table; this is not the missing original structured record.
FT-SEED-R1-1938-A-03,INITIAL_180,1938-A-03,9,FT-A1938,world temperatures,A,NOT_ANNOTATED_IN_SOURCE,E38-1,NOT_ANNOTATED_IN_SOURCE,CONFIDENCE=Strong;CARRY_FORWARD=Yes,Strong,Yes,RECONSTRUCTED_FROM_REPORT,RETAIN,Fear of Temperature_ Historical Lexical Discovery and Anchor Validation.pdf,RECONSTRUCTED_FROM_REPORT,Original candidate ID and row fields reconstructed from the compact narrative PDF table; this is not the missing original structured record.
FT-SEED-R1-1938-A-04,INITIAL_180,1938-A-04,9,FT-A1938,temperature increase,A,NOT_ANNOTATED_IN_SOURCE,E38-1,NOT_ANNOTATED_IN_SOURCE,CONFIDENCE=Strong;CARRY_FORWARD=Yes,Strong,Yes,RECONSTRUCTED_FROM_REPORT,RETAIN,Fear of Temperature_ Historical Lexical Discovery and Anchor Validation.pdf,RECONSTRUCTED_FROM_REPORT,Original candidate ID and row fields reconstructed from the compact narrative PDF table; this is not the missing original structured record.
FT-SEED-R1-1938-A-05,INITIAL_180,1938-A-05,9,FT-A1938,rise in temperature,A,NOT_ANNOTATED_IN_SOURCE,E38-2,NOT_ANNOTATED_IN_SOURCE,CONFIDENCE=Strong;CARRY_FORWARD=Yes,Strong,Yes,RECONSTRUCTED_FROM_REPORT,RETAIN,Fear of Temperature_ Historical Lexical Discovery and Anchor Validation.pdf,RECONSTRUCTED_FROM_REPORT,Original candidate ID and row fields reconstructed from the compact narrative PDF table; this is not the missing original structured record.
FT-SEED-R1-1938-A-06,INITIAL_180,1938-A-06,9,FT-A1938,surface temperatures,A,NOT_ANNOTATED_IN_SOURCE,E38-2,NOT_ANNOTATED_IN_SOURCE,CONFIDENCE=Strong;CARRY_FORWARD=Yes,Strong,Yes,RECONSTRUCTED_FROM_REPORT,RETAIN,Fear of Temperature_ Historical Lexical Discovery and Anchor Validation.pdf,RECONSTRUCTED_FROM_REPORT,Original candidate ID and row fields reconstructed from the compact narrative PDF table; this is not the missing original structured record.
FT-SEED-R1-1938-A-07,INITIAL_180,1938-A-07,10,FT-A1938,temperature observations,A,NOT_ANNOTATED_IN_SOURCE,E38-1,NOT_ANNOTATED_IN_SOURCE,CONFIDENCE=Strong;CARRY_FORWARD=Yes,Strong,Yes,RECONSTRUCTED_FROM_REPORT,RETAIN,Fear of Temperature_ Historical Lexical Discovery and Anchor Validation.pdf,RECONSTRUCTED_FROM_REPORT,Original candidate ID and row fields reconstructed from the compact narrative PDF table; this is not the missing original structured record.
FT-SEED-R1-1938-A-08,INITIAL_180,1938-A-08,10,FT-A1938,temperature change,A,NOT_ANNOTATED_IN_SOURCE,E38-2,NOT_ANNOTATED_IN_SOURCE,CONFIDENCE=Strong;CARRY_FORWARD=Yes,Strong,Yes,RECONSTRUCTED_FROM_REPORT,RETAIN,Fear of Temperature_ Historical Lexical Discovery and Anchor Validation.pdf,RECONSTRUCTED_FROM_REPORT,Original candidate ID and row fields reconstructed from the compact narrative PDF table; this is not the missing original structured record.
FT-SEED-R1-1938-B-01,INITIAL_180,1938-B-01,10,FT-A1938,carbon dioxide,B,NOT_ANNOTATED_IN_SOURCE,"E38-1,2",NOT_ANNOTATED_IN_SOURCE,CONFIDENCE=Strong;CARRY_FORWARD=Yes,Strong,Yes,RECONSTRUCTED_FROM_REPORT,RETAIN,Fear of Temperature_ Historical Lexical Discovery and Anchor Validation.pdf,RECONSTRUCTED_FROM_REPORT,Original candidate ID and row fields reconstructed from the compact narrative PDF table; this is not the missing original structured record.
FT-SEED-R1-1938-B-02,INITIAL_180,1938-B-02,10,FT-A1938,atmospheric carbon dioxide,B,NOT_ANNOTATED_IN_SOURCE,E38-1–3,NOT_ANNOTATED_IN_SOURCE,CONFIDENCE=Strong;CARRY_FORWARD=Yes,Strong,Yes,RECONSTRUCTED_FROM_REPORT,RETAIN,Fear of Temperature_ Historical Lexical Discovery and Anchor Validation.pdf,RECONSTRUCTED_FROM_REPORT,Original candidate ID and row fields reconstructed from the compact narrative PDF table; this is not the missing original structured record.
FT-SEED-R1-1938-B-03,INITIAL_180,1938-B-03,10,FT-A1938,artificial production of carbon dioxide,B,NOT_ANNOTATED_IN_SOURCE,E38-1,NOT_ANNOTATED_IN_SOURCE,CONFIDENCE=Strong;CARRY_FORWARD=Yes,Strong,Yes,RECONSTRUCTED_FROM_REPORT,RETAIN,Fear of Temperature_ Historical Lexical Discovery and Anchor Validation.pdf,RECONSTRUCTED_FROM_REPORT,Original candidate ID and row fields reconstructed from the compact narrative PDF table; this is not the missing original structured record.
FT-SEED-R1-1938-B-04,INITIAL_180,1938-B-04,10,FT-A1938,atmosphere,B,NOT_ANNOTATED_IN_SOURCE,"E38-1,2",NOT_ANNOTATED_IN_SOURCE,CONFIDENCE=Strong;CARRY_FORWARD=Yes,Strong,Yes,RECONSTRUCTED_FROM_REPORT,RETAIN,Fear of Temperature_ Historical Lexical Discovery and Anchor Validation.pdf,RECONSTRUCTED_FROM_REPORT,Original candidate ID and row fields reconstructed from the compact narrative PDF table; this is not the missing original structured record.
FT-SEED-R1-1938-B-05,INITIAL_180,1938-B-05,10,FT-A1938,climate,B,NOT_ANNOTATED_IN_SOURCE,E38-2,NOT_ANNOTATED_IN_SOURCE,CONFIDENCE=Strong;CARRY_FORWARD=Yes,Strong,Yes,RECONSTRUCTED_FROM_REPORT,RETAIN,Fear of Temperature_ Historical Lexical Discovery and Anchor Validation.pdf,RECONSTRUCTED_FROM_REPORT,Original candidate ID and row fields reconstructed from the compact narrative PDF table; this is not the missing original structured record.
FT-SEED-R1-1938-B-06,INITIAL_180,1938-B-06,10,FT-A1938,climatic change,B,NOT_ANNOTATED_IN_SOURCE,E38-2,NOT_ANNOTATED_IN_SOURCE,CONFIDENCE=Strong;CARRY_FORWARD=Yes,Strong,Yes,RECONSTRUCTED_FROM_REPORT,RETAIN,Fear of Temperature_ Historical Lexical Discovery and Anchor Validation.pdf,RECONSTRUCTED_FROM_REPORT,Original candidate ID and row fields reconstructed from the compact narrative PDF table; this is not the missing original structured record.
FT-SEED-R1-1938-B-07,INITIAL_180,1938-B-07,10,FT-A1938,carbon dioxide theory,B,NOT_ANNOTATED_IN_SOURCE,E38-2–4,NOT_ANNOTATED_IN_SOURCE,CONFIDENCE=Moderate;CARRY_FORWARD=Conditional,Moderate,Conditional,RECONSTRUCTED_FROM_REPORT,UNRESOLVED,Fear of Temperature_ Historical Lexical Discovery and Anchor Validation.pdf,RECONSTRUCTED_FROM_REPORT,Original candidate ID and row fields reconstructed from the compact narrative PDF table; this is not the missing original structured record.
FT-SEED-R1-1938-B-08,INITIAL_180,1938-B-08,11,FT-A1938,human agency,B,NOT_ANNOTATED_IN_SOURCE,E38-2,NOT_ANNOTATED_IN_SOURCE,CONFIDENCE=Strong;CARRY_FORWARD=Yes,Strong,Yes,RECONSTRUCTED_FROM_REPORT,RETAIN,Fear of Temperature_ Historical Lexical Discovery and Anchor Validation.pdf,RECONSTRUCTED_FROM_REPORT,Original candidate ID and row fields reconstructed from the compact narrative PDF table; this is not the missing original structured record.
FT-SEED-R1-1938-C-01,INITIAL_180,1938-C-01,11,FT-A1938,doubtful,C,NOT_ANNOTATED_IN_SOURCE,E38-2–4,NOT_ANNOTATED_IN_SOURCE,CONFIDENCE=Moderate;CARRY_FORWARD=Conditional,Moderate,Conditional,RECONSTRUCTED_FROM_REPORT,UNRESOLVED,Fear of Temperature_ Historical Lexical Discovery and Anchor Validation.pdf,RECONSTRUCTED_FROM_REPORT,Original candidate ID and row fields reconstructed from the compact narrative PDF table; this is not the missing original structured record.
FT-SEED-R1-1938-C-02,INITIAL_180,1938-C-02,11,FT-A1938,uncertainty,C,NOT_ANNOTATED_IN_SOURCE,"E38-3,4",NOT_ANNOTATED_IN_SOURCE,CONFIDENCE=Moderate;CARRY_FORWARD=Conditional,Moderate,Conditional,RECONSTRUCTED_FROM_REPORT,UNRESOLVED,Fear of Temperature_ Historical Lexical Discovery and Anchor Validation.pdf,RECONSTRUCTED_FROM_REPORT,Original candidate ID and row fields reconstructed from the compact narrative PDF table; this is not the missing original structured record.
FT-SEED-R1-1938-C-03,INITIAL_180,1938-C-03,11,FT-A1938,concern,C,NOT_ANNOTATED_IN_SOURCE,E38-1–4,NOT_ANNOTATED_IN_SOURCE,CONFIDENCE=Weak;CARRY_FORWARD=No,Weak,No,RECONSTRUCTED_FROM_REPORT,EXCLUDE,Fear of Temperature_ Historical Lexical Discovery and Anchor Validation.pdf,RECONSTRUCTED_FROM_REPORT,Original candidate ID and row fields reconstructed from the compact narrative PDF table; this is not the missing original structured record.
FT-SEED-R1-1938-C-04,INITIAL_180,1938-C-04,11,FT-A1938,fear,C,NOT_ANNOTATED_IN_SOURCE,E38-1–4,NOT_ANNOTATED_IN_SOURCE,CONFIDENCE=Weak;CARRY_FORWARD=No,Weak,No,RECONSTRUCTED_FROM_REPORT,EXCLUDE,Fear of Temperature_ Historical Lexical Discovery and Anchor Validation.pdf,RECONSTRUCTED_FROM_REPORT,Original candidate ID and row fields reconstructed from the compact narrative PDF table; this is not the missing original structured record.
FT-SEED-R1-1938-C-05,INITIAL_180,1938-C-05,11,FT-A1938,alarm,C,NOT_ANNOTATED_IN_SOURCE,E38-1–4,NOT_ANNOTATED_IN_SOURCE,CONFIDENCE=Weak;CARRY_FORWARD=No,Weak,No,RECONSTRUCTED_FROM_REPORT,EXCLUDE,Fear of Temperature_ Historical Lexical Discovery and Anchor Validation.pdf,RECONSTRUCTED_FROM_REPORT,Original candidate ID and row fields reconstructed from the compact narrative PDF table; this is not the missing original structured record.
FT-SEED-R1-1938-C-06,INITIAL_180,1938-C-06,11,FT-A1938,anxiety,C,NOT_ANNOTATED_IN_SOURCE,E38-1–4,NOT_ANNOTATED_IN_SOURCE,CONFIDENCE=Weak;CARRY_FORWARD=No,Weak,No,RECONSTRUCTED_FROM_REPORT,EXCLUDE,Fear of Temperature_ Historical Lexical Discovery and Anchor Validation.pdf,RECONSTRUCTED_FROM_REPORT,Original candidate ID and row fields reconstructed from the compact narrative PDF table; this is not the missing original structured record.
FT-SEED-R1-1938-C-07,INITIAL_180,1938-C-07,11,FT-A1938,apprehension,C,NOT_ANNOTATED_IN_SOURCE,E38-1–4,NOT_ANNOTATED_IN_SOURCE,CONFIDENCE=Weak;CARRY_FORWARD=No,Weak,No,RECONSTRUCTED_FROM_REPORT,EXCLUDE,Fear of Temperature_ Historical Lexical Discovery and Anchor Validation.pdf,RECONSTRUCTED_FROM_REPORT,Original candidate ID and row fields reconstructed from the compact narrative PDF table; this is not the missing original structured record.
FT-SEED-R1-1938-D-01,INITIAL_180,1938-D-01,12,FT-A1938,aridity,D,NOT_ANNOTATED_IN_SOURCE,E38-2,NOT_ANNOTATED_IN_SOURCE,CONFIDENCE=Strong;CARRY_FORWARD=Conditional,Strong,Conditional,RECONSTRUCTED_FROM_REPORT,UNRESOLVED,Fear of Temperature_ Historical Lexical Discovery and Anchor Validation.pdf,RECONSTRUCTED_FROM_REPORT,Original candidate ID and row fields reconstructed from the compact narrative PDF table; this is not the missing original structured record.
